Generation,Distance,Routes
765,2000.94,15
766,1999.3,15
767,2000.23,15
768,2003.3,15
769,2005.32,15
770,2004.55,15
771,2003.89,15
772,2002.91,15
773,2007.85,15
774,2012.24,15
775,2023.1,15
776,2025.92,15
777,2017.39,15
778,2017.93,15
779,2009.61,15
780,2007.79,15
781,2007.7,15
782,2010.01,15
783,2001.95,15
784,1999.33,15
785,2004.53,15
786,1989.45,15
787,2004.88,15
788,2009.15,15
789,1993.98,15
790,2005.12,15
791,2007.79,15
792,2001.33,15
793,2019.31,15
794,2023.53,15
795,2019.75,15
796,2011.02,15
797,2008.56,15
798,1998.89,15
799,2010.69,15
800,2017.11,15
801,2027.71,15
802,2012.66,15
803,2033.98,15
804,2032.17,15
805,2022.98,15
806,2011.8,15
807,2004.51,15
808,2017.52,15
809,2011.32,15
810,2028.53,15
811,2017.1,15
812,2012.82,15
813,2002,15
814,2001.93,15
815,1992.03,15
816,1996.43,15
817,1973.81,15
818,1985.85,15
819,1973.26,15
820,1982.36,15
821,1988.03,15
822,1983.95,15
823,1994.43,15
824,1992.58,15
825,1981.83,15
826,1994.04,15
827,1989.4,15
828,1994.12,15
829,2006.75,15
830,2008.49,15
831,1994.64,15
832,1990.04,15
833,1985.83,15
834,1983.62,15
835,1985.24,15
836,1988.29,15
837,1990.54,15
838,1989.98,15
839,1991.17,15
840,1978.01,15
841,1973.23,15
842,1982.32,15
843,1989.95,15
844,1980.94,15
845,1969.31,15
846,1992.74,15
847,1984.42,15
848,1982.68,15
849,1980.26,15
850,1979.99,15
851,1971.15,15
852,1981.42,15
853,1988.32,15
854,1980.6,15
855,1991.16,15
856,1999.12,15
857,1988.96,15
858,1987.12,15
859,1987.34,15
860,1981.7,15
861,1989.95,15
862,1989.78,15
863,1990.21,15
864,1989.83,15
865,1977.88,15
866,1978.57,15
867,1999.04,15
868,1993.17,15
869,1975.58,15
870,1981.51,15
871,1992.34,15
872,2005.71,15
873,2002.19,15
874,1997.31,15
875,2000.24,15
876,1996.78,15
877,1991.1,15
878,1992.58,15
879,1995.76,15
880,1997.87,15
881,1994.9,15
882,2006.48,15
883,2005.62,15
884,2003.5,15
885,2010.86,15
886,2017.88,15
887,2013.46,15
888,2013.28,15
889,2010.98,15
890,2027,15
891,2008.13,15
892,2006.49,15
893,2018.42,15
894,2011.7,15
895,2004.95,15
896,2005.29,15
897,2023.59,15
898,2024.72,15
899,2001.64,15
900,2006.68,15
901,2013.44,15
902,2016.15,15
903,2019.82,15
904,2021.75,15
905,2007.12,15
906,2003.52,15
907,2002.68,15
908,2018.3,15
909,2019.7,15
910,2027.2,15
911,2029.31,15
912,2013.85,15
913,2012.04,15
914,2009.09,15
915,1990.8,15
916,1996.46,15
917,1998.22,15
918,2013.65,15
919,2006.94,15
920,2001.03,15
921,2001.84,15
922,2004.96,15
923,2002.9,15
924,1997.72,15
925,2005.14,15
926,1997.66,15
927,2008.18,15
928,2007.76,15
929,2008.96,15
930,2010.54,15
931,2007.22,15
932,1996.6,15
933,1994.33,15
934,1998.56,15
935,2001.42,15
936,1998.98,15
937,1995.63,15
938,1989.95,15
939,1992.97,15
940,2011.67,15
941,2012.58,15
942,2014.3,15
943,2014.27,15
944,2010.66,15
945,2015.98,15
946,2033.24,15
